42858.87602,218,218,221,0.40,4.20,1.30,50,640,210,0.59,-0.70,-0.76,50.0,380,2.00,0.70

42858.87603,218,218,222,0.40,4.20,1.30,50,640,210,0.59,-0.70,-0.76,50.0,380,2.00,0.70

42858.87605,217,218,222,0.40,4.20,1.30,50,640,210,0.59,-0.70,-0.77,50.0,379,2.00,0.70

42858.87608,217,218,222,0.40,4.20,1.20,50,640,200,0.59,-0.70,-0.76,50.0,379,2.00,0.70

42858.87610,217,218,222,0.40,4.20,1.30,50,640,210,0.57,-0.70,-0.75,50.0,379,2.00,0.69

42858.87612,217,218,221,0.40,4.20,1.30,50,640,210,0.57,-0.70,-0.76,50.0,379,2.00,0.69

42858.87615,217,218,221,0.40,4.20,1.30,50,640,210,0.57,-0.70,-0.74,50.0,379,2.00,0.70

42858.87616,218,218,221,0.40,4.20,1.30,50,640,210,0.57,-0.70,-0.75,50.0,380,2.00,0.69

42858.87618,218,219,222,0.40,4.20,1.30,50,640,210,0.59,-0.69,-0.77,50.0,380,2.00,0.70

42858.87620,218,218,222,0.40,4.20,1.30,50,640,210,0.59,-0.70,-0.76,50.0,380,2.00,0.70

42858.87623,218,219,222,0.40,4.20,1.30,50,640,210,0.59,-0.70,-0.77,50.0,380,2.00,0.70

42858.87625,218,219,222,0.40,4.30,1.30,50,640,210,0.59,-0.69,-0.76,50.0,380,2.00,0.70

42858.87626,218,219,221,0.40,4.20,1.30,50,640,210,0.57,-0.70,-0.76,50.0,380,2.00,0.70

42858.87628,218,218,221,0.40,4.20,1.30,50,640,210,0.57,-0.70,-0.77,50.0,380,2.00,0.69

42858.87631,218,218,222,0.40,4.20,1.30,50,640,210,0.57,-0.70,-0.75,50.0,380,2.00,0.70

42858.87633,218,219,222,0.40,4.20,1.30,50,640,210,0.59,-0.69,-0.77,50.0,380,2.00,0.70

42858.87635,217,219,222,0.40,4.20,1.30,50,640,220,0.57,-0.70,-0.75,50.0,380,2.00,0.69

42858.87638,217,218,222,0.40,4.20,1.30,50,640,210,0.57,-0.70,-0.75,50.0,379,2.00,0.69

42858.87639,217,218,222,0.40,4.20,1.30,50,640,210,0.57,-0.70,-0.74,50.0,379,2.00,0.69

42858.87641,217,218,222,0.40,4.20,1.30,50,640,210,0.57,-0.70,-0.75,50.0,379,2.00,0.69

42858.87644,216,219,222,0.40,4.20,1.30,50,640,200,0.57,-0.70,-0.73,50.0,380,2.00,0.70

42858.87646,217,219,222,0.40,4.20,1.30,50,640,210,0.56,-0.70,-0.75,50.0,380,2.00,0.69

42858.87648,217,219,223,0.40,4.20,1.30,50,640,210,0.54,-0.70,-0.75,50.0,380,2.00,0.70

42858.87649,217,219,222,0.40,4.20,1.30,50,640,210,0.54,-0.70,-0.75,50.0,380,2.00,0.70

42858.87652,217,219,222,0.40,4.20,1.30,50,640,210,0.59,-0.70,-0.75,50.0,380,2.00,0.70

42858.87654,217,219,222,0.40,4.20,1.30,50,640,210,0.57,-0.70,-0.74,50.0,380,2.00,0.70

42858.87656,217,219,222,0.40,4.20,1.30,50,640,210,0.57,-0.70,-0.75,50.0,380,2.00,0.69

42858.87659,217,219,222,0.40,4.20,1.30,50,640,210,0.57,-0.70,-0.77,50.0,380,2.00,0.70

42858.87661,216,219,222,0.40,4.20,1.20,50,640,210,0.57,-0.69,-0.76,50.0,379,2.00,0.69

42858.87662,216,218,222,0.40,4.20,1.30,50,640,210,0.57,-0.70,-0.75,50.0,379,2.00,0.70

42858.87664,216,218,222,0.40,4.20,1.30,50,640,210,0.57,-0.70,-0.75,50.0,379,2.00,0.70

42858.87667,216,218,222,0.40,4.20,1.30,50,640,210,0.57,-0.70,-0.75,50.0,379,2.00,0.70

42858.87669,216,218,223,0.40,4.20,1.30,50,640,210,0.59,-0.70,-0.76,50.0,379,2.00,0.70

42858.87671,216,218,222,0.40,4.20,1.20,50,640,210,0.59,-0.70,-0.76,50.0,379,2.00,0.70

42858.87672,216,218,222,0.40,4.20,1.30,50,640,210,0.59,-0.70,-0.77,50.0,379,2.00,0.70

42858.87675,217,219,222,0.40,4.20,1.20,50,640,210,0.59,-0.70,-0.78,50.0,379,2.00,0.70

42858.87677,217,219,222,0.40,4.20,1.20,50,640,210,0.59,-0.70,-0.77,50.0,380,2.00,0.70

42858.87679,217,219,222,0.40,4.20,1.30,50,640,210,0.57,-0.70,-0.77,50.0,379,2.00,0.70

42858.87682,216,218,222,0.40,4.20,1.30,50,640,210,0.57,-0.70,-0.77,50.0,379,2.00,0.70

42858.87684,216,218,223,0.40,4.20,1.30,50,640,210,0.59,-0.70,-0.77,50.0,379,2.00,0.70

42858.87685,216,218,222,0.40,4.20,1.30,50,640,210,0.59,-0.69,-0.77,50.0,379,2.00,0.69

42858.87688,216,218,222,0.40,4.20,1.30,50,640,210,0.59,-0.70,-0.75,50.0,379,2.00,0.70

42858.87690,216,218,222,0.40,4.20,1.30,50,640,220,0.59,-0.70,-0.76,50.0,379,2.00,0.70

42858.87692,216,218,223,0.40,4.20,1.30,50,640,210,0.59,-0.70,-0.76,50.0,379,2.00,0.70

42858.87694,216,218,223,0.40,4.20,1.30,50,640,210,0.59,-0.70,-0.75,50.0,379,2.00,0.70

42858.87697,217,218,223,0.40,4.20,1.30,50,640,210,0.59,-0.70,-0.76,50.0,380,2.00,0.70

42858.87698,217,218,223,0.40,4.20,1.30,50,640,210,0.57,-0.70,-0.77,50.0,379,2.00,0.70

42858.87700,216,218,222,0.40,4.20,1.30,50,640,220,0.57,-0.70,-0.79,50.0,379,2.00,0.70

42858.87703,216,218,222,0.40,4.20,1.30,50,640,220,0.57,-0.70,-0.75,50.0,379,2.00,0.69

42858.87705,216,218,222,0.40,4.20,1.40,50,640,220,0.57,-0.70,-0.77,50.0,379,2.00,0.70

42858.87707,216,218,222,0.40,4.20,1.30,50,640,220,0.57,-0.70,-0.75,50.0,379,2.00,0.69

42858.87708,216,219,223,0.40,4.20,1.40,50,640,220,0.54,-0.70,-0.75,50.0,380,2.00,0.70

42858.87711,217,219,222,0.40,4.20,1.30,50,640,220,0.59,-0.70,-0.76,50.0,380,2.00,0.70

42858.87713,217,218,222,0.40,4.20,1.30,50,640,220,0.59,-0.70,-0.75,50.0,379,2.00,0.70

42858.87715,217,218,222,0.40,4.20,1.30,50,640,210,0.59,-0.70,-0.77,50.0,379,2.00,0.70

42858.87718,216,218,222,0.40,4.20,1.30,50,640,220,0.54,-0.70,-0.75,50.0,380,2.00,0.69

42858.87720,216,219,222,0.40,4.20,1.40,50,640,220,0.59,-0.70,-0.74,50.0,379,2.00,0.70

42858.87721,216,218,222,0.40,4.20,1.30,50,640,210,0.57,-0.70,-0.77,50.0,379,2.00,0.70

42858.87723,216,218,223,0.40,4.20,1.30,50,640,210,0.57,-0.70,-0.77,50.0,379,2.00,0.69

42858.87726,216,218,222,0.40,4.20,1.30,50,640,210,0.59,-0.69,-0.75,50.0,379,2.00,0.69

42858.87728,216,218,222,0.40,4.20,1.30,50,640,210,0.59,-0.70,-0.75,50.0,379,2.00,0.70

42858.87730,216,219,223,0.40,4.20,1.30,50,640,210,0.59,-0.70,-0.74,50.0,380,2.00,0.70

42858.87731,216,219,223,0.40,4.20,1.30,50,640,220,0.59,-0.70,-0.75,50.0,380,2.00,0.70

42858.87734,217,219,223,0.40,4.20,1.30,50,640,220,0.59,-0.70,-0.75,50.0,380,2.00,0.70

42858.87736,217,219,222,0.40,4.20,1.30,50,640,220,0.57,-0.70,-0.77,50.0,379,2.00,0.70

42858.87738,217,219,222,0.40,4.20,1.30,50,640,220,0.57,-0.70,-0.75,50.0,380,2.00,0.69

42858.87741,217,218,222,0.40,4.20,1.30,50,640,220,0.57,-0.70,-0.77,50.0,380,2.00,0.70

42858.87743,217,219,222,0.40,4.20,1.30,50,640,220,0.57,-0.70,-0.78,50.0,380,2.00,0.69

42858.87744,217,219,222,0.40,4.20,1.30,50,640,210,0.57,-0.69,-0.77,50.0,380,2.00,0.69

42858.87747,217,218,223,0.40,4.20,1.30,50,640,210,0.57,-0.70,-0.76,50.0,380,2.00,0.69

42858.87749,217,219,223,0.40,4.00,1.30,50,490,220,0.57,-0.74,-0.77,50.0,380,1.60,0.73

42858.87751,217,219,222,0.40,2.60,1.30,50,440,210,0.57,-0.79,-0.77,50.0,380,1.40,0.76

42858.87753,217,219,222,0.40,2.30,1.30,50,400,220,0.57,-0.81,-0.77,50.0,380,1.30,0.77

42858.87755,217,219,222,0.40,2.20,1.30,50,390,230,0.59,-0.81,-0.79,50.0,380,1.30,0.76

42858.87757,217,219,222,0.40,2.20,1.30,50,390,210,0.54,-0.82,-0.77,50.0,380,1.30,0.76

42858.87759,216,219,222,0.40,2.20,1.30,50,390,210,0.57,-0.82,-0.75,50.0,379,1.30,0.76

42858.87762,216,219,222,0.40,2.20,1.30,50,390,220,0.57,-0.82,-0.75,50.0,379,1.30,0.76

42858.87764,217,219,222,0.40,2.20,1.30,50,390,210,0.57,-0.81,-0.74,50.0,380,1.30,0.77

42858.87766,217,219,222,0.40,2.20,1.30,50,390,210,0.59,-0.82,-0.75,50.0,380,1.30,0.76

42858.87767,217,219,222,0.40,2.20,1.30,50,390,210,0.59,-0.82,-0.76,50.0,380,1.30,0.76

42858.87770,217,219,222,0.40,2.20,1.30,50,390,210,0.59,-0.82,-0.75,50.0,380,1.30,0.76

42858.87772,217,219,222,0.40,2.20,1.30,50,390,210,0.54,-0.82,-0.75,50.0,380,1.30,0.77

42858.87774,218,219,222,0.40,2.20,1.30,50,390,210,0.57,-0.82,-0.77,50.0,380,1.30,0.77

42858.87777,218,219,222,0.40,2.20,1.30,50,390,210,0.59,-0.82,-0.75,50.0,380,1.30,0.77

42858.87778,218,219,222,0.40,2.20,1.30,50,390,210,0.59,-0.82,-0.75,50.0,380,1.30,0.76

42858.87780,218,219,222,0.40,2.20,1.30,50,390,210,0.59,-0.81,-0.75,50.0,380,1.30,0.76

42858.87782,218,219,222,0.40,2.20,1.30,50,390,220,0.59,-0.82,-0.75,50.0,380,1.30,0.76

42858.87785,218,218,222,0.40,2.20,1.30,50,390,210,0.59,-0.82,-0.74,50.0,380,1.30,0.76

42858.87787,218,219,222,0.40,2.20,1.30,50,390,220,0.54,-0.82,-0.75,50.0,380,1.30,0.77

42858.87789,218,219,222,0.40,2.20,1.30,50,390,220,0.59,-0.82,-0.75,50.0,380,1.30,0.77

42858.87791,218,219,222,0.40,2.20,1.30,50,390,220,0.57,-0.81,-0.77,50.0,380,1.30,0.77

42858.87793,217,219,222,0.40,2.20,1.30,50,390,210,0.57,-0.82,-0.77,50.0,380,1.30,0.77

42858.87795,218,219,222,0.40,2.20,1.30,50,390,220,0.57,-0.82,-0.77,50.0,380,1.30,0.77

42858.87797,218,219,222,0.40,2.20,1.30,50,390,220,0.59,-0.82,-0.75,50.0,380,1.30,0.77

42858.87800,218,219,222,0.40,2.20,1.30,50,390,210,0.59,-0.82,-0.75,50.0,380,1.30,0.77

42858.87801,218,219,221,0.40,2.20,1.30,50,390,220,0.59,-0.82,-0.75,50.0,380,1.30,0.77

42858.87803,218,219,221,0.40,2.20,1.30,50,390,210,0.59,-0.82,-0.74,50.0,380,1.30,0.77

42858.87806,218,219,221,0.40,2.20,1.30,50,390,210,0.59,-0.82,-0.75,50.0,380,1.30,0.77

42858.87808,218,219,221,0.40,2.20,1.30,50,390,220,0.59,-0.82,-0.75,50.0,380,1.30,0.77

42858.87810,218,219,222,0.40,2.20,1.30,50,390,210,0.59,-0.82,-0.75,50.0,380,1.30,0.77

42858.87813,218,219,222,0.40,2.20,1.30,50,390,210,0.59,-0.82,-0.75,50.0,380,1.30,0.77

42858.87814,218,219,222,0.40,2.20,1.20,50,390,210,0.57,-0.82,-0.77,50.0,380,1.30,0.77

42858.87816,218,219,222,0.40,2.20,1.30,50,390,210,0.59,-0.82,-0.77,50.0,380,1.30,0.77

42858.87818,218,219,222,0.40,2.20,1.30,50,390,210,0.54,-0.82,-0.77,50.0,381,1.30,0.77

42858.87821,219,219,221,0.40,2.20,1.30,50,390,210,0.59,-0.82,-0.74,50.0,381,1.30,0.77

42858.87823,218,219,222,0.40,2.20,1.30,50,390,210,0.59,-0.82,-0.75,50.0,381,1.30,0.77

42858.87825,219,219,222,0.40,2.20,1.30,50,390,210,0.54,-0.82,-0.76,50.0,381,1.30,0.76

42858.87826,219,219,222,0.40,2.20,1.40,50,390,220,0.54,-0.82,-0.75,50.0,381,1.30,0.76

42858.87829,219,219,221,0.40,2.20,1.40,50,390,220,0.59,-0.82,-0.74,50.0,380,1.30,0.78

42858.87831,219,219,221,0.40,2.20,1.30,50,390,210,0.59,-0.82,-0.75,50.0,381,1.30,0.77

42858.87833,219,219,222,0.40,2.20,1.30,50,390,210,0.59,-0.82,-0.75,50.0,381,1.30,0.77

42858.87836,219,219,222,0.40,2.20,1.30,50,390,210,0.59,-0.82,-0.76,50.0,381,1.30,0.77

42858.87837,219,219,222,0.40,2.20,1.30,50,390,210,0.54,-0.81,-0.76,50.0,381,1.30,0.77

42858.87839,219,219,221,0.40,2.20,1.30,50,390,210,0.59,-0.82,-0.77,50.0,381,1.30,0.77

42858.87841,219,219,222,0.40,2.20,1.20,50,390,200,0.59,-0.82,-0.76,50.0,381,1.30,0.77

42858.87844,219,219,222,0.40,2.20,1.30,50,390,210,0.59,-0.82,-0.77,50.0,381,1.30,0.77

42858.87846,218,219,222,0.40,2.20,1.30,50,390,210,0.59,-0.81,-0.77,50.0,380,1.30,0.76

42858.87848,218,219,222,0.40,2.20,1.30,50,390,210,0.59,-0.81,-0.76,50.0,380,1.30,0.76

42858.87850,218,219,221,0.40,2.20,1.30,50,390,210,0.57,-0.82,-0.77,50.0,380,1.30,0.77

42858.87852,218,219,221,0.40,2.20,1.30,50,390,210,0.57,-0.82,-0.77,50.0,380,1.30,0.77

42858.87854,219,219,221,0.40,2.20,1.20,50,390,210,0.57,-0.82,-0.75,50.0,380,1.30,0.77

42858.87856,219,219,221,0.40,2.20,1.30,50,390,210,0.57,-0.82,-0.77,50.0,381,1.30,0.77

42858.87859,219,219,221,0.40,2.20,1.30,50,390,210,0.57,-0.82,-0.75,50.0,381,1.30,0.76

42858.87860,219,219,222,0.40,2.20,1.30,50,390,210,0.57,-0.82,-0.75,50.0,381,1.30,0.76

42858.87862,218,219,222,0.40,2.20,1.30,50,390,210,0.57,-0.82,-0.75,50.0,380,1.30,0.76

42858.87865,219,219,221,0.40,2.20,1.30,50,390,210,0.59,-0.82,-0.75,50.0,381,1.30,0.76

42858.87867,219,219,222,0.40,2.20,1.30,50,390,210,0.59,-0.82,-0.76,50.0,381,1.30,0.77

42858.87869,219,219,221,0.40,2.20,1.30,50,390,210,0.59,-0.81,-0.75,50.0,381,1.30,0.77

42858.87872,219,219,222,0.40,2.20,1.30,50,390,210,0.59,-0.82,-0.76,50.0,380,1.30,0.77

42858.87873,219,219,222,0.40,2.20,1.30,50,390,220,0.59,-0.81,-0.77,50.0,381,1.30,0.77

42858.87875,218,219,221,0.40,2.20,1.30,50,390,230,0.59,-0.81,-0.78,50.0,380,1.30,0.78

42858.87877,218,219,222,0.40,2.20,1.30,50,390,220,0.59,-0.81,-0.77,50.0,380,1.30,0.77

42858.87880,218,219,221,0.40,2.20,1.30,50,390,220,0.59,-0.81,-0.79,50.0,380,1.30,0.78

42858.87882,218,219,221,0.40,2.20,1.30,50,390,220,0.57,-0.82,-0.77,50.0,380,1.30,0.77

42858.87883,218,219,222,0.40,2.20,1.30,50,390,220,0.57,-0.82,-0.79,50.0,380,1.30,0.77

42858.87885,218,219,222,0.40,2.20,1.30,50,390,220,0.57,-0.82,-0.78,50.0,381,1.30,0.77

42858.87888,218,219,222,0.40,2.20,1.30,50,390,220,0.57,-0.82,-0.77,50.0,380,1.30,0.78

42858.87890,219,219,222,0.40,2.20,1.30,50,390,220,0.57,-0.82,-0.77,50.0,381,1.30,0.77

42858.87892,219,219,222,0.40,2.20,1.30,50,390,220,0.57,-0.82,-0.77,50.0,381,1.30,0.77

42858.87895,219,219,222,0.40,2.20,1.40,50,390,240,0.59,-0.82,-0.79,50.0,381,1.30,0.78

42858.87896,219,219,222,0.40,2.20,1.30,50,390,230,0.59,-0.82,-0.78,50.0,381,1.30,0.78

42858.87898,219,219,221,0.40,2.20,1.30,50,390,230,0.57,-0.82,-0.77,50.0,380,1.30,0.77

42858.87900,219,219,221,0.40,2.20,1.30,50,390,230,0.59,-0.82,-0.78,50.0,380,1.30,0.78

42858.87903,219,219,221,0.40,2.20,1.30,50,390,220,0.59,-0.82,-0.80,50.0,381,1.30,0.78

42858.87905,219,219,221,0.40,2.20,1.30,50,390,220,0.59,-0.82,-0.78,50.0,381,1.30,0.77

42858.87907,219,219,222,0.40,2.20,1.30,50,390,230,0.57,-0.82,-0.77,50.0,381,1.30,0.78

42858.87909,219,219,221,0.40,2.20,1.30,50,390,220,0.59,-0.82,-0.78,50.0,380,1.30,0.77

42858.87911,219,219,221,0.40,2.20,1.30,50,390,220,0.59,-0.81,-0.79,50.0,380,1.30,0.77

42858.87913,219,219,221,0.40,2.20,1.30,50,390,220,0.59,-0.81,-0.78,50.0,380,1.30,0.77

42858.87916,219,219,221,0.40,2.20,1.30,50,390,220,0.59,-0.82,-0.77,50.0,380,1.30,0.78

42858.87918,219,219,221,0.40,2.20,1.30,50,390,220,0.59,-0.82,-0.77,50.0,380,1.30,0.78

42858.87919,219,219,221,0.40,2.20,1.30,50,390,220,0.59,-0.82,-0.77,50.0,380,1.30,0.77

42858.87921,219,219,221,0.40,2.20,1.30,50,390,220,0.59,-0.82,-0.77,50.0,381,1.30,0.77

42858.87924,219,219,222,0.40,2.20,1.30,50,390,220,0.59,-0.82,-0.77,50.0,381,1.30,0.77

42858.87926,219,219,222,0.40,2.20,1.30,50,390,220,0.57,-0.82,-0.77,50.0,381,1.30,0.77

42858.87928,219,219,222,0.40,2.20,1.30,50,390,220,0.57,-0.82,-0.77,50.0,381,1.30,0.77

42858.87931,219,219,222,0.40,2.20,1.40,50,390,230,0.57,-0.82,-0.77,50.0,381,1.30,0.78

42858.87932,219,219,221,0.40,2.20,1.40,50,390,230,0.57,-0.82,-0.78,50.0,381,1.30,0.78

42858.87934,219,219,221,0.40,2.20,1.40,50,390,220,0.59,-0.82,-0.77,50.0,381,1.30,0.77

42858.87936,219,219,221,0.40,2.20,1.40,50,390,230,0.59,-0.82,-0.78,50.0,380,1.30,0.78

42858.87939,219,219,221,0.40,2.20,1.40,50,390,230,0.59,-0.82,-0.77,50.0,381,1.30,0.77

42858.87941,219,219,221,0.40,2.20,1.30,50,390,230,0.57,-0.82,-0.77,50.0,381,1.30,0.77

42858.87942,219,219,222,0.40,2.20,1.40,50,390,230,0.57,-0.82,-0.78,50.0,381,1.70,0.85

42858.87944,219,219,222,0.40,4.10,1.40,50,840,240,0.59,-0.96,-0.78,50.0,381,2.10,0.90

42858.87947,219,218,222,0.40,4.50,1.40,50,960,230,0.53,-0.98,-0.77,49.9,381,2.10,0.90

42858.87949,220,218,222,0.40,4.60,1.40,50,980,230,0.59,-0.98,-0.77,49.9,381,2.10,0.90

42858.87951,219,218,222,0.40,4.60,1.40,50,990,240,0.59,-0.98,-0.78,49.9,380,2.20,0.91

42858.87954,219,218,222,0.40,4.70,1.40,50,990,230,0.61,-0.98,-0.76,49.9,380,2.20,0.91

42858.87955,219,218,222,0.40,4.70,1.40,50,990,230,0.61,-0.99,-0.77,49.9,380,2.10,0.91

42858.87957,220,218,221,0.40,4.60,1.40,50,990,220,0.61,-0.98,-0.77,49.9,381,2.10,0.91

42858.87959,220,218,222,0.40,4.60,1.40,50,990,230,0.61,-0.98,-0.78,49.9,381,2.10,0.91

42858.87962,219,218,221,0.40,4.60,1.40,50,990,230,0.55,-0.98,-0.78,49.9,380,2.10,0.90

42858.87964,219,218,221,0.40,4.60,1.30,50,990,230,0.55,-0.98,-0.77,49.9,380,2.10,0.90

42858.87965,220,218,221,0.40,4.60,1.40,50,980,230,0.59,-0.98,-0.77,49.9,380,2.10,0.90

42858.87968,219,218,221,0.40,4.60,1.40,50,990,230,0.61,-0.98,-0.77,49.9,380,2.10,0.91

42858.87970,220,218,222,0.40,4.60,1.40,50,990,230,0.61,-0.98,-0.76,49.9,381,2.10,0.91

42858.87972,220,218,222,0.40,4.60,1.40,50,990,230,0.61,-0.98,-0.77,49.9,381,2.10,0.90

42858.87975,220,218,222,0.40,4.60,1.40,50,990,240,0.61,-0.98,-0.76,49.9,381,2.20,0.91

42858.87977,220,218,222,0.40,4.60,1.40,50,990,240,0.55,-0.98,-0.78,49.9,380,2.20,0.90

42858.87978,220,218,222,0.40,4.60,1.40,50,990,230,0.59,-0.98,-0.77,49.9,380,2.10,0.90

42858.87980,220,218,221,0.40,4.60,1.40,50,990,230,0.59,-0.98,-0.77,49.9,380,2.20,0.91

42858.87983,219,218,221,0.40,4.60,1.40,50,990,230,0.59,-0.98,-0.77,49.9,380,2.10,0.90

42858.87985,220,218,221,0.40,4.60,1.40,50,990,230,0.59,-0.98,-0.77,49.9,380,2.10,0.90

42858.87987,219,218,221,0.40,4.60,1.40,50,980,230,0.61,-0.98,-0.76,49.9,380,2.10,0.90

42858.87988,219,217,221,0.50,4.60,1.40,50,980,230,0.55,-0.98,-0.75,49.9,380,2.10,0.90

42858.87991,219,217,221,0.50,4.60,1.40,50,980,230,0.56,-0.98,-0.78,49.9,379,2.10,0.90

42858.87993,219,218,221,0.50,4.60,1.40,50,980,230,0.56,-0.98,-0.79,49.9,379,2.10,0.90

42858.87995,219,217,221,0.40,4.60,1.40,50,980,230,0.61,-0.98,-0.79,49.9,380,2.10,0.91

42858.87998,219,218,221,0.40,4.60,1.40,50,980,230,0.59,-0.98,-0.77,49.9,380,2.10,0.90

42858.88000,219,218,221,0.40,4.60,1.40,50,980,230,0.61,-0.98,-0.77,49.9,380,2.10,0.90

